Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
736_1,75,RM,60.111262252856335,10804.239540681001,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,7,7,1914,1970,Gable,CompShg,Wd Sdng,Wd Sdng,None,-0.02572204896361178,TA,TA,BrkTil,Gd,TA,Mn,Rec,389.9405021124661,Unf,0,489.7631306504472,879.7036327629132,GasW,Fa,N,SBrkr,885.189479896227,888,0,1763.5779385401668,0,0,1,1,2,1,TA,6,Typ,2,TA,Detchd,1914.0,Unf,2,320,TA,TA,N,0,341,0,0,0,0,NA,NA,NA,0,10,2006,WD,Normal,163601.98829907036
784_1,85,RL,,9088.497001476297,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,5,6,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,108.56403749375004,TA,Gd,PConc,Gd,TA,Av,GLQ,1107.9787000307272,Unf,0,0.01515744962099557,1107.9938574803482,GasA,Ex,Y,SBrkr,1111.4994168833916,0,0,1105.9730978069615,1,0,1,0,1,1,Gd,4,Typ,1,TA,Attchd,1978.0,Fin,2,602,TA,TA,Y,303,30,0,0,0,0,NA,NA,NA,0,7,2009,WD,Normal,165094.2079881682
968_1,20,RL,,7458.80563372228,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1955,1955,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,146.69978121797007,TA,TA,CBlock,TA,TA,No,ALQ,902.4931694748548,Unf,0,198.57346655366388,1101.0666360285186,GasA,TA,Y,SBrkr,1092.380903905935,0,0,1103.5131452764522,1,0,1,0,3,1,TA,6,Typ,0,NA,Attchd,1955.0,Unf,1,260,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,7,2008,WD,Normal,135442.29187726715
358_1,120,RM,44.11475277564769,4177.5638228411935,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,1Story,5,5,1976,1976,Gable,CompShg,CemntBd,CmentBd,None,-0.025974101815863817,TA,TA,PConc,Gd,TA,No,ALQ,869.3330271901494,Unf,0,272.49019128388994,1141.8232184740393,GasA,TA,Y,SBrkr,1136.0153988318682,0,0,1145.29782066396,1,0,1,1,3,1,TA,6,Typ,1,Po,Attchd,1976.0,Fin,2,528,TA,TA,Y,536,90,0,0,0,0,NA,MnPrv,NA,0,8,2007,WD,Normal,134475.41092878155
972_2,160,RL,35.67976038525282,2278.506211289038,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,Wd Shng,Stone,108.9300477720077,Gd,TA,PConc,Gd,TA,No,GLQ,577.5863488908906,Unf,0,194.83367979796307,772.4200286888537,GasA,Ex,Y,SBrkr,764.4513036210025,862,0,1621.691220813793,0,0,2,0,2,1,Gd,6,Typ,0,NA,BuiltIn,2003.0,RFn,2,474,TA,TA,Y,0,27,0,0,0,0,NA,NA,NA,0,7,2009,WD,Normal,172391.00324530964
1432_1,120,RL,,4937.141127753956,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,1Story,6,6,1976,1976,Gable,CompShg,Plywood,Plywood,None,0.027052009475817068,TA,TA,CBlock,Gd,TA,No,LwQ,960.12508578091,Unf,0,0.023554508559242234,960.1486402894692,GasA,TA,Y,SBrkr,956.73120414995,0,0,949.6015910110478,0,0,2,0,2,1,TA,5,Typ,0,NA,Attchd,1976.0,RFn,2,440,TA,TA,Y,0,60,0,0,0,0,NA,NA,NA,0,10,2009,WD,Normal,143129.8013836215
668_1,20,RL,64.79079891548898,8153.87484780736,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,1994,1998,Gable,CompShg,HdBoard,HdBoard,BrkFace,249.5965982639785,TA,TA,PConc,Gd,TA,No,GLQ,1140.4597151709356,Unf,0,265.7208994826191,1406.1806146535546,GasA,Ex,Y,SBrkr,1682.604027292966,0,0,1677.7267375657566,1,0,2,0,3,1,Gd,7,Typ,1,Fa,Attchd,1994.0,RFn,2,575,TA,TA,Y,224,42,0,0,0,0,NA,NA,NA,0,10,2008,WD,Normal,193365.51095987807
373_1,120,RL,49.733169104791486,7262.215140019163,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1984,1984,Gable,CompShg,Plywood,Plywood,None,-0.04369162964450501,TA,TA,CBlock,Gd,TA,No,ALQ,628.8013359663045,LwQ,121,0.0025430381521663477,749.8038790044566,GasA,TA,Y,SBrkr,754.9405851357244,0,0,752.1244518466294,1,0,1,0,2,1,TA,4,Typ,0,NA,Attchd,1984.0,Unf,1,264,TA,TA,Y,353,0,0,0,90,0,NA,MnPrv,NA,0,2,2010,WD,Normal,124926.9740792352
1032_1,75,RL,102.08968208161396,15861.741096439358,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,SWISU,Norm,Norm,1Fam,2.5Fin,7,3,1920,1970,Gable,CompShg,Wd Sdng,Plywood,None,-0.023950264167849934,TA,TA,BrkTil,TA,TA,No,GLQ,528.9793150255658,Unf,0,297.6896304766726,826.6689455022384,GasA,Ex,Y,SBrkr,1683.7511243981085,998,397,3096.1896262884006,1,0,2,1,5,1,TA,12,Typ,2,TA,Basment,1970.0,Fin,2,672,TA,TA,Y,136,63,0,0,0,0,NA,NA,NA,0,8,2009,WD,Normal,197335.82203599182
1146_1,50,RM,52.087893943677,6231.846865111134,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,6,1928,1950,Gable,CompShg,MetalSd,MetalSd,None,-0.015173293979988756,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0,1038.31639164307,1038.31639164307,GasA,Ex,Y,SBrkr,1041.5253804449276,534,0,1574.5974297254777,0,0,1,0,3,1,TA,8,Typ,1,Gd,Detchd,1928.0,Unf,1,225,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,8,2006,WD,Family,148490.56396877393
1372_2,80,RL,79.93513295579015,9562.96480438271,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,6,1955,1996,Hip,CompShg,AsbShng,AsbShng,None,0.005549871295171705,TA,TA,CBlock,TA,TA,Av,BLQ,842.0120439153721,Unf,0,159.3322927167729,1001.3443366321451,GasA,Gd,Y,SBrkr,1645.149857668774,0,0,1657.0682517593837,1,0,1,0,3,1,Gd,8,Typ,1,TA,BuiltIn,1955.0,RFn,1,377,TA,TA,Y,0,28,0,0,178,0,NA,MnPrv,NA,0,10,2008,WD,Normal,166233.40098174172
676_2,160,RL,23.971448607818118,2279.6700806895537,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,Twnhs,2Story,6,6,1978,1978,Gable,CompShg,Plywood,Brk Cmn,None,-0.03860624255378943,TA,TA,CBlock,TA,TA,No,ALQ,315.9937525245693,Unf,0,546.398760393031,862.3925129176002,GasA,TA,Y,SBrkr,851.4033885146473,586,0,1439.4735210334368,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1978.0,Unf,2,440,TA,TA,Y,28,0,0,0,0,0,NA,NA,NA,0,4,2009,WD,Normal,147871.9048948631
90_2,20,RL,60.29697067398828,8105.986905592646,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,4,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,None,-0.000328285874923622,TA,TA,PConc,Gd,TA,No,GLQ,589.5806614300401,Unf,0,401.9234871432307,991.5041485732709,GasA,Ex,Y,SBrkr,989.3660072312409,0,0,997.8590608655438,1,0,1,0,3,1,TA,5,Typ,0,NA,NA,,NA,0,0,NA,NA,Y,0,0,0,0,0,0,NA,NA,NA,0,8,2007,WD,Normal,123404.34786118827
698_1,20,RL,56.745864638647674,6464.477953751091,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,1952,1952,Gable,CompShg,Wd Sdng,Wd Sdng,None,-0.009007123403220426,TA,TA,PConc,Ex,Gd,Mn,LwQ,216.07255459202307,ALQ,551,219.15166556671994,986.224220158743,GasA,Fa,Y,FuseA,1153.3325563365906,0,0,1146.393235194612,0,1,1,0,2,1,TA,6,Typ,0,NA,Detchd,1952.0,Unf,1,308,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,9,2006,WD,Normal,123723.72051110886
1340_1,20,RL,120.16738779768352,9501.270450427985,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1972,1972,Hip,CompShg,MetalSd,MetalSd,None,0.012199629576128858,TA,Gd,CBlock,TA,TA,Mn,Rec,366.4942228279312,Unf,0,503.82907004201996,870.3232928699512,GasA,Ex,Y,SBrkr,859.4006619566593,0,0,863.5021963051962,0,0,1,0,3,1,TA,5,Typ,0,NA,Attchd,1972.0,RFn,1,288,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,6,2006,WD,Normal,129073.05238128913
1202_1,60,RL,79.96422656894055,10404.60854853041,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,-0.011348204254822336,TA,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0,866.024851949351,866.024851949351,GasA,Ex,Y,SBrkr,864.1858582185314,913,0,1784.5052648521194,0,0,2,1,3,1,Gd,6,Typ,0,NA,Attchd,1998.0,RFn,2,546,TA,TA,Y,198,36,0,0,0,0,NA,NA,NA,0,3,2009,WD,Normal,198155.89255963953
540_1,20,RL,,11435.801469976903,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,477.3480139334163,Gd,TA,PConc,Gd,TA,Av,GLQ,1344.6455033970285,Unf,0,221.5818977537765,1566.227401150805,GasA,Ex,Y,SBrkr,1598.3000756316567,0,0,1601.5503327203176,1,0,2,0,3,1,Gd,6,Typ,1,TA,Attchd,2001.0,RFn,2,670,TA,TA,Y,180,0,0,0,0,0,NA,MnPrv,Shed,2000,5,2010,WD,Normal,272387.6255166025
732_1,80,RL,72.82849095720623,9589.341679822832,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,SLvl,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,447.7491070740448,Gd,TA,PConc,Ex,TA,Av,GLQ,789.0547615649267,Unf,0,82.4031030225243,871.457864587451,GasA,Ex,Y,SBrkr,1142.999009735015,0,0,1147.0449277344567,1,0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,2003.0,Fin,2,438,TA,TA,Y,160,22,0,0,0,0,NA,NA,NA,0,5,2007,WD,Normal,187708.25774113837
869_1,60,RL,,14694.404757667153,Pave,NA,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Feedr,Norm,1Fam,2Story,5,6,1948,1950,Gable,CompShg,Plywood,Plywood,None,0.02872169610413087,TA,TA,Slab,NA,NA,NA,NA,0.0,NA,0,0.0014617965658344427,0.0014617965658344427,GasA,Gd,Y,SBrkr,1552.574341797811,720,53,2324.3184526390723,0,0,2,0,2,1,TA,7,Typ,1,TA,Attchd,1979.0,Unf,2,672,TA,TA,P,120,144,0,0,0,0,NA,NA,NA,0,5,2006,WD,Normal,168886.92504779922
41_2,20,RL,84.43940478224835,8685.031547633895,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1965,1965,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,94.19971506663231,TA,TA,CBlock,TA,TA,No,Rec,644.1253240573441,Unf,0,450.6960515823618,1094.8213756397058,GasA,Ex,Y,SBrkr,1321.0375680592672,0,0,1322.23898146719,0,0,2,0,3,1,TA,6,Typ,1,TA,Attchd,1965.0,RFn,2,440,TA,TA,Y,0,138,0,0,0,0,NA,GdWo,NA,0,12,2006,WD,Abnorml,160209.32221788733
740_1,60,RL,65.31543628416303,9402.090791577166,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.014239225142471187,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0,864.2589631567192,864.2589631567192,GasA,Ex,Y,SBrkr,862.0912522632276,864,0,1729.191195506636,0,0,2,1,3,1,Gd,7,Typ,0,NA,Attchd,2004.0,RFn,2,572,TA,TA,Y,187,56,0,0,0,0,NA,NA,NA,0,4,2009,WD,Normal,190806.3550241937
502_1,60,FV,74.7558917435502,9809.48848089829,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.07482234995330564,Gd,TA,PConc,Gd,TA,No,GLQ,394.50908119551065,Unf,0,468.46476450305437,862.973845698565,GasA,Gd,Y,SBrkr,866.3431921085594,902,0,1778.0222742364385,0,0,2,1,3,1,Gd,7,Typ,0,NA,Attchd,2005.0,RFn,2,603,TA,TA,Y,0,108,0,0,0,0,NA,NA,NA,0,2,2008,WD,Normal,226655.6941849886
959_1,20,RL,65.14759767808854,8434.896435868952,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,-0.03643636675007477,Gd,TA,PConc,Gd,TA,Mn,GLQ,699.2675657679308,Unf,0,636.5555072699497,1335.8230730378805,GasA,Ex,Y,SBrkr,1339.857708517833,0,0,1334.6779800139632,1,0,2,0,3,1,Gd,6,Typ,0,NA,Attchd,2003.0,RFn,2,531,TA,TA,Y,0,39,0,0,0,0,NA,NA,NA,0,10,2007,WD,Normal,183387.651500814
1169_1,70,RL,120.33650807105859,13843.035640410208,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,2Story,6,7,1935,1986,Hip,CompShg,Stucco,Stucco,None,-0.024713508773232164,TA,TA,CBlock,TA,TA,No,Rec,631.99933769857,Unf,0,505.6184517124413,1137.6177894110112,GasA,Ex,Y,SBrkr,1235.8701617424995,872,0,2102.828386655918,0,0,2,0,4,1,Gd,7,Typ,2,TA,Basment,1935.0,Unf,2,540,TA,TA,Y,0,0,0,0,90,0,NA,NA,NA,0,7,2008,WD,Normal,234567.61492906697
1225_2,60,RL,60.27919705174065,15373.786086611812,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.010110954174385458,Gd,TA,PConc,Gd,TA,Av,GLQ,723.1620919738493,Unf,0,58.858426030566235,782.0205180044155,GasA,Ex,Y,SBrkr,784.0097057092154,702,0,1485.320705178456,1,0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,2004.0,Fin,2,388,TA,TA,Y,100,75,0,0,0,0,NA,NA,NA,0,2,2008,WD,Normal,184588.72210450633
929_3,20,RL,,11775.575557712353,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2001,2001,Hip,CompShg,VinylSd,VinylSd,None,-0.03199780949830872,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0,1746.0674044236605,1746.0674044236605,GasA,Ex,Y,SBrkr,1789.1673895798776,0,0,1790.120634694845,0,0,2,0,3,1,Ex,7,Typ,1,TA,Attchd,2001.0,RFn,2,522,TA,TA,Y,202,151,0,0,0,0,NA,NA,NA,0,6,2009,WD,Normal,235867.3490096708
461_1,60,FV,75.22823931115055,8007.433961269074,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Somerst,RRAn,Norm,1Fam,2Story,8,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,Stone,109.53446706660682,Gd,TA,PConc,Gd,TA,No,GLQ,556.3862529054734,Unf,0,282.11645504799816,838.5027079534716,GasA,Ex,Y,SBrkr,832.8602273799606,1103,0,1934.9514138789427,1,0,2,1,3,1,TA,8,Typ,0,NA,BuiltIn,2009.0,Fin,2,552,TA,TA,Y,0,150,0,0,0,0,NA,NA,NA,0,12,2009,New,Partial,262703.3026482984
732_2,80,RL,72.94669262959339,9577.581014051279,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,SLvl,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,441.20545779987776,Gd,TA,PConc,Ex,TA,Av,GLQ,782.1986413179819,Unf,0,80.11001802550312,862.308659343485,GasA,Ex,Y,SBrkr,1149.7455285871383,0,0,1149.959182504764,1,0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,2003.0,Fin,2,438,TA,TA,Y,160,22,0,0,0,0,NA,NA,NA,0,5,2007,WD,Normal,187874.55628429985
752_2,60,RL,,7773.060561680546,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,-0.002993043388101285,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0,663.9950038063598,663.9950038063598,GasA,Ex,Y,SBrkr,655.7818646377779,660,0,1328.7825692006961,0,0,2,1,3,1,Gd,6,Typ,0,NA,Attchd,2003.0,Fin,2,400,TA,TA,Y,0,48,0,0,0,0,NA,NA,NA,0,8,2007,WD,Normal,162827.66766186818
925_1,20,RL,79.03434565785382,10300.729518051607,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1980,1980,Gable,CompShg,Plywood,Plywood,BrkFace,159.29212248747726,TA,Gd,CBlock,Gd,TA,No,BLQ,622.5069046317249,LwQ,1061,0.03679628904162255,1683.5437009207665,GasA,TA,Y,SBrkr,1677.7453619852797,0,0,1689.0173075495413,1,0,2,0,3,1,TA,7,Typ,1,TA,Attchd,1980.0,Unf,2,612,TA,TA,Y,384,131,0,0,0,0,NA,NA,NA,0,5,2006,WD,Normal,207861.99096589282
909_1,20,RL,,8948.625761493524,Pave,NA,IR1,Low,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,5,5,1983,1983,Gable,CompShg,HdBoard,HdBoard,None,0.010035400759153261,TA,TA,CBlock,Gd,TA,Av,BLQ,305.8551850754172,ALQ,324,239.17754347129056,869.0327285467079,GasA,TA,Y,SBrkr,897.5765778842847,0,0,901.1496941633998,1,0,1,0,2,1,TA,5,Typ,0,NA,Attchd,1983.0,Unf,2,484,TA,TA,Y,164,0,0,0,0,0,NA,MnPrv,NA,0,6,2006,WD,Normal,131699.53102330014
1277_3,60,RL,,12907.349728417552,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,6,1972,1972,Gable,CompShg,HdBoard,Plywood,None,0.0033304923765042458,TA,TA,CBlock,TA,Gd,No,BLQ,585.7363653032155,Unf,0,134.0721301084806,719.8084954116961,GasA,TA,Y,SBrkr,738.6180043673581,660,0,1394.0965046782937,0,1,1,1,3,1,TA,6,Typ,1,TA,Attchd,1972.0,Unf,2,497,TA,TA,Y,294,116,0,0,0,0,NA,NA,NA,0,12,2009,WD,Normal,161366.67256306284
390_1,60,RL,96.42020383836474,12440.485449980211,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,10,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,263.6943032399196,Ex,TA,PConc,Ex,TA,Av,GLQ,1264.1587455890797,Unf,0,402.00465655732086,1666.1634021464006,GasA,Ex,Y,SBrkr,1731.4822413115555,590,0,2335.509706128198,1,0,2,1,3,1,Ex,9,Typ,1,Ex,BuiltIn,2008.0,Fin,3,846,TA,TA,Y,196,134,0,0,0,0,NA,NA,NA,0,8,2008,New,Partial,426337.5850027246
883_1,60,RL,,9666.14397108991,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1992,1993,Gable,CompShg,VinylSd,VinylSd,None,-0.048798254500289316,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0,812.4255344659451,812.4255344659451,GasA,Gd,Y,SBrkr,807.1406596515072,785,0,1598.815359378372,0,0,2,1,3,1,TA,7,Typ,1,TA,BuiltIn,1993.0,RFn,2,389,TA,TA,Y,342,40,0,0,0,0,NA,MnPrv,NA,0,12,2009,WD,Normal,177969.9003442902
256_1,60,RL,66.23633056710301,8752.230612780906,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,288.55270622286514,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0,981.2488311368692,981.2488311368692,GasA,Ex,Y,SBrkr,1003.821859357522,1286,0,2288.728382177026,0,0,2,1,4,1,Gd,8,Typ,1,TA,BuiltIn,1999.0,Fin,2,429,TA,TA,Y,192,0,0,0,0,0,NA,NA,NA,0,2,2006,WD,Normal,230987.166450869
709_1,60,RL,65.35545315577731,9063.172016492692,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,None,0.01964700307248288,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0,727.0493167599716,727.0493167599716,GasA,Ex,Y,SBrkr,729.3213363285637,728,0,1452.5393004272423,0,0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,2007.0,Fin,2,400,TA,TA,Y,100,24,0,0,0,0,NA,NA,NA,0,7,2007,New,Partial,178789.39506129635
450_1,50,RM,50.359853860018966,6002.357393616741,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,3,7,1948,2002,Gable,CompShg,MetalSd,MetalSd,None,-0.04597700543651471,TA,Gd,CBlock,TA,TA,No,ALQ,330.6541166112554,Unf,0,315.81223795370335,646.4663545649587,GasA,Ex,Y,SBrkr,678.9267596382747,504,0,1183.5445023457914,0,0,1,1,2,1,TA,6,Typ,0,NA,Detchd,1981.0,Unf,1,308,TA,TA,Y,0,176,0,0,0,0,NA,NA,NA,0,6,2007,WD,Normal,119994.54622944962
10_1,190,RL,50.12060685238615,7449.569166178255,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Artery,Artery,2fmCon,1.5Unf,5,6,1939,1950,Gable,CompShg,MetalSd,MetalSd,None,-0.015544037469555832,TA,TA,BrkTil,TA,TA,No,GLQ,854.3599692359912,Unf,0,139.94638742912667,994.3063566651178,GasA,Ex,Y,SBrkr,1077.8817909308987,0,0,1081.5890060842034,1,0,1,0,2,2,TA,5,Typ,2,TA,Attchd,1939.0,RFn,1,205,Gd,TA,Y,0,4,0,0,0,0,NA,NA,NA,0,1,2008,WD,Normal,117847.28107231816
824_2,50,RL,59.7707736827506,9927.808115288895,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,7,1940,1950,Gable,CompShg,VinylSd,VinylSd,None,-0.044975153718865776,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0,775.9703217098225,775.9703217098225,GasA,TA,Y,SBrkr,942.5593155492695,545,0,1496.6201954710004,0,0,2,0,3,1,TA,7,Typ,1,Gd,Detchd,1940.0,Unf,1,240,TA,TA,Y,335,0,0,0,0,0,NA,GdWo,NA,0,7,2009,WD,Normal,139023.8309402297
798_2,20,RL,57.16598993565542,7690.97305620191,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1953,1953,Gable,CompShg,VinylSd,VinylSd,None,-0.03690234511050348,TA,TA,CBlock,TA,TA,No,BLQ,578.1048922120344,Unf,0,202.25072009160976,780.3556123036442,GasA,Gd,Y,SBrkr,770.6742436108459,0,0,774.8800791051247,0,0,1,0,2,1,TA,4,Typ,0,NA,Attchd,1953.0,Unf,1,240,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,4,2008,WD,Abnorml,109491.46610612895
1266_1,160,FV,35.07825176217467,3768.960180714962,Pave,NA,Reg,Lvl,AllPub,FR3,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,1999,1999,Hip,CompShg,MetalSd,MetalSd,BrkFace,213.1096488079251,Gd,TA,PConc,Gd,TA,No,GLQ,448.3687388840895,Unf,0,244.59035837477802,692.9590972588676,GasA,Ex,Y,SBrkr,714.7317537576359,739,0,1461.4266071321358,1,0,2,1,3,1,Gd,6,Typ,0,NA,Detchd,1999.0,Unf,2,506,TA,TA,Y,0,34,0,0,0,0,NA,NA,NA,0,3,2006,WD,Normal,183873.7729810203
1275_1,50,RL,53.08098155814222,5300.011949973433,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6,1910,2003,Gable,CompShg,Wd Sdng,Wd Shng,None,-0.01911184620630187,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0,654.5803042565456,654.5803042565456,GasA,Ex,Y,SBrkr,661.6269400033749,589,0,1257.7005008661033,0,0,2,0,3,1,TA,8,Typ,1,Gd,Detchd,1985.0,Unf,2,552,TA,TA,Y,242,0,81,0,0,0,NA,NA,NA,0,11,2007,WD,Normal,139182.35836588588
877_2,20,RL,93.67328880665885,25489.63539288111,Pave,NA,Reg,HLS,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,4,5,1963,1963,Gable,CompShg,HdBoard,Plywood,None,0.037708183036919286,TA,TA,PConc,TA,TA,Gd,ALQ,629.3813129854072,Unf,0,427.471786921786,1056.8530999071932,GasA,Gd,Y,SBrkr,1039.5622339437057,0,0,1036.6727032969568,1,0,1,0,3,1,TA,5,Typ,0,NA,Attchd,1963.0,Unf,2,648,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,1,2007,WD,Normal,132979.78335858433
